date,open,high,low,close,adj_close,volume
2023-12-01,39.080002,39.080002,38.509998,38.580002,38.580002,13105211
2023-12-04,38.5,40.349998,38.080002,39.91,39.91,40882704
2023-12-05,40.209999,40.549999,39.27,39.299999,39.299999,25336503
2023-12-06,39.18,40.990002,39,40.630001,40.630001,36832065
2023-12-07,40.43,41.060001,40.119999,40.880001,40.880001,27847371
2023-12-08,40.900002,41.119999,40.049999,40.099998,40.099998,21196716
2023-12-11,39.900002,40.900002,39.509998,40.740002,40.740002,18132524
2023-12-12,40.740002,40.880001,40,40.470001,40.470001,11476833
2023-12-13,40.439999,40.59,39.889999,39.990002,39.990002,14786443
2023-12-14,40.279999,40.389999,38.209999,39.470001,39.470001,29212853
2023-12-15,39.549999,39.68,38.900002,39.389999,39.389999,15303213
2023-12-18,39.299999,40.330002,39.110001,39.970001,39.970001,17017014
2023-12-19,39.799999,40.07,39.360001,39.810001,39.810001,9682566
2023-12-20,39.82,39.959999,39.029999,39.200001,39.200001,12842407
2023-12-21,39.009998,39.68,38.419998,39.509998,39.509998,16839406
2023-12-22,39.5,40.290001,39.279999,39.91,39.91,15904140
2023-12-25,39.900002,40.049999,39.009998,39.68,39.68,12251834
2023-12-26,39.52,39.799999,39.299999,39.459999,39.459999,9234697
2023-12-27,39.5,40.990002,39.5,40.98,40.98,31647041
2023-12-28,40.970001,41.080002,40.52,40.779999,40.779999,18077904
2023-12-29,40.799999,41.66,40.599998,41.18,41.18,21017105
